2.388090822338837960e+00 2.361691218662232306e+00
2.880273692735847213e+00 2.475798648778087419e+00
1.931715336689983298e+00 2.261571695973003671e+00
2.243436257848392401e+00 2.956539395164925477e-01
4.640075277039198198e+00 5.108956533003478739e+00
4.652718132921648042e+00 3.491996775137906184e+00
2.141800357267943600e+00 4.454562738789459075e+00
2.552939545218420037e+00 3.839843587174117889e+00
3.243957521686402057e+00 5.409927418291318624e+00
4.959740315783725428e+00 3.535573737389269056e+00
1.228238747008104426e+00 3.116013331250718110e+00
4.871706009732704956e+00 4.766178713497251529e+00
2.269438542582718377e+00 2.572043621902989408e+00
3.323427969956806116e+00 1.205111039260591266e+00
3.713455318920721115e+00 4.592084351270823817e+00
4.660122719448867912e+00 3.339118734365096319e+00
5.987966642516729721e+00 3.249463935824204786e+00
2.099310270546190349e+00 5.895713592429899563e+00
2.819403609887075834e+00 1.824161573055119501e+00
4.372633213411050157e+00 2.465199985983581144e+00
2.426441160232805316e+00 3.788140300992811849e+00
1.533500857348762958e+00 5.544955324382486950e+00
4.942075642821254888e+00 5.441896767704845317e+00
2.366013535575932636e+00 2.477093962669732363e+00
7.718868946944711595e+00 4.405309818084178985e+00
5.044810663901627024e+00 4.595956301426438628e+00
5.969028220804288409e+00 3.833883854141390213e+00
5.688848832658619514e+00 4.178713211679850659e+00
7.816032197334568998e+00 2.943792438278371559e+00
5.952541488012959903e+00 4.958260038308513806e+00
5.269416588130479973e+00 2.708817950930209051e+00
8.369808363730488310e+00 4.430390562122052955e+00
6.719788809714571265e+00 3.459264228695905441e+00
6.555019214893476054e+00 2.182617759423632453e+00
3.190030327664810983e+00 1.972875605478676464e+00
5.054522465780555862e+00 4.077171938885113534e+00
4.974173104686569147e+00 4.207832049535129570e+00
4.882520601681613392e+00 3.795428441910122519e+00
7.880635275392763539e+00 3.978303736713621142e+00
5.522408923451667562e+00 3.848551623533514210e+00
6.656192401211919574e+00 3.328298203526914634e+00
6.970845834873587776e+00 9.675184162625476425e-01
8.703334028780748355e+00 1.741084202325739794e+00
5.492426173719383797e+00 2.921926775725495418e+00
7.570938795310625302e+00 1.061865439782442522e+00
8.074097867417949104e+00 -2.239439541828099234e+00
8.448089164347562630e+00 1.386884074305537062e+00
7.949170456681764030e+00 3.189520420700585834e+00
6.667640785967837935e+00 1.825042897434416389e+00
6.925686712297736136e+00 1.589455278287102757e+00
8.905460750357159228e+00 -6.115579415317751177e-02
6.834771398048607338e+00 1.478465763809874156e+00
9.028533687874988445e+00 2.452563533600129020e+00
7.287330874637790501e+00 -3.855614034601633211e-01
7.694223432651465799e+00 5.944993426536384629e-01
8.140003798054392448e+00 3.104732050222216877e+00
8.349606366165163607e+00 3.710340615023659971e+00
9.179807364891974686e+00 4.278584098868295271e+00
6.840516033187408418e+00 2.156095786943482473e+00
7.215720690258245362e+00 2.310782335821397471e+00
5.436885776538353809e+00 8.573201112722770301e-01
1.094639869836673007e+01 1.932168828971621011e-01
6.955825252689883165e+00 1.296184706917359097e+00
9.760670200347210113e+00 2.387364043955086945e+00
5.504100468977699556e-01 2.752201126148202004e+00
3.757213099827594327e+00 4.956230997953811723e+00
3.722085475566179635e+00 5.009062633938005327e+00
3.722153305225994746e+00 4.576998539310233483e+00
8.960533479250241129e-01 6.282647681933972272e+00
2.934581132004354220e+00 3.253475196764541444e+00
3.877809894427015625e+00 5.495193727175129439e+00
5.730427139567869865e+00 4.902677398175367074e+00
3.391900006178145688e+00 5.976658683786928883e+00
2.079759538341121150e+00 6.096650617177515663e+00
3.299545856104469266e+00 6.774772190824654317e+00
2.924049071921795750e+00 3.895877582115327975e+00
5.328203392524464732e+00 3.934144621665608188e+00
5.828671821836246991e+00 4.365643170763459757e+00
3.953716975388606780e+00 3.674595857388200049e+00
4.194146111812377953e+00 4.919025194635466391e+00
4.636723249499588029e+00 5.695945587702852642e+00
4.314345796323559412e+00 1.429005128966959859e+00
4.298467366281573554e+00 4.258167934384935904e+00
4.153010617500385138e+00 5.278926871431091072e+00
5.493733340070551030e+00 8.121870582648819337e+00
6.717366746640959008e+00 6.281817236417007067e+00
4.092519846494196756e+00 6.257232925736834872e+00
4.344428817190275183e+00 5.260055256122803335e+00
4.153778701060206302e+00 4.807766933943963039e+00
4.627414877893167855e+00 6.278859649914081409e+00
4.853811720328795154e+00 4.904074101733222335e+00
3.878470109426660706e+00 6.187675952204267027e+00
8.485100505145677374e-01 4.891808459893285388e+00
5.693539825015541567e+00 4.082976340108567470e+00
3.916401683892695829e+00 7.351657712486866281e+00
5.768077780555056044e+00 5.291525631358729775e+00
3.269934040471813574e+00 4.975881699939761482e+00
6.792896710024905360e+00 5.069198370197577574e+00
5.913241659183796628e+00 4.090506639756603668e+00
3.677052902058360218e+00 5.078286743358062516e+00
5.988148999848716514e+00 5.078421256735689227e+00
4.079625068243986519e+00 6.378815820823945160e+00
5.776980090978694804e+00 6.012514599312741126e+00
5.503582102683314048e+00 6.588267892237634982e+00
4.592816073795900067e+00 1.637203604690851577e+00
6.017070189403274760e+00 1.427871014401141281e+00
5.509849774734165706e+00 3.190521206629208351e+00
3.553487515505111549e+00 1.458960212874657714e+00
4.987451207709629131e+00 1.034001570051752417e-01
6.201047341854184936e+00 2.599470722185754479e+00
6.414641408704790493e+00 -9.655638209672146033e-02
5.793984530214985718e+00 4.575688610770881404e+00
6.227402246230738569e+00 -7.223677993329515878e-01
3.246803918873908401e+00 7.992507012173686309e-01
4.102758694482432134e+00 2.618938011200574234e+00
4.095287927392661231e+00 4.184406514943012745e+00
4.772684086719762853e+00 4.107737626413241472e+00
5.936483073532675014e+00 2.764837034290749784e+00
5.574720635129685853e+00 4.094464287484561815e+00
4.918684408959365761e+00 5.460319103478987746e-01
2.784068462207439865e+00 1.569718455953567959e+00
5.994563835624284742e+00 2.143195057560806305e+00
3.122018071636055492e+00 3.074779996025608142e+00
6.615116167838265504e+00 7.474822111151140369e-01
7.188607552316727656e+00 4.171428856759468395e+00
5.865853870480457033e+00 3.962220313982061093e+00
4.841432029694351158e+00 5.572131013698831126e+00
5.571154998153681426e+00 4.769131474223168965e+00
6.698774727916978478e+00 3.201450548319046518e+00
6.050358125659551334e+00 4.358856663437336465e+00
4.306543085178771157e+00 7.158858894812572871e+00
7.935615039045286423e+00 4.067791996262607235e+00
4.451921857210753508e+00 4.081997657586423855e+00
4.155006762740430126e+00 3.185116365962670226e+00
6.791261816587089939e+00 2.496084841790373599e+00
5.706707890071178291e+00 5.975248734549452045e+00
2.709258171856170350e+00 4.419372476116429027e+00
5.177250280227859491e+00 5.557839116747119057e+00
7.594213413673264412e+00 5.049004240685938782e+00
7.859532006090860889e+00 6.510524106303878789e+00
6.059832208886529514e+00 5.947760481316989534e+00
6.125189280448365636e+00 2.381954856696234302e+00
4.317164614760208963e+00 2.893915488920769441e+00
5.735159593853222049e+00 2.707487387106815913e+00
8.424663803585429989e+00 8.226227712642733891e+00
7.866697617630380890e+00 4.480262052490121327e+00
8.668266970978908859e+00 8.607424974760764513e+00
8.683408055771490552e+00 7.876471775100931438e+00
8.141462279093655496e+00 6.097162363723443335e+00
5.877907208008416262e+00 7.095833710416922457e+00
8.375870801545257649e+00 6.574713297846842330e+00
1.011631583939935730e+01 5.107902587330616306e+00
7.076805555638731704e+00 5.972028070262232369e+00
7.640527358150732695e+00 8.969102793970741061e+00
9.745118318290467485e+00 6.585840357742027251e+00
9.173866291315107446e+00 6.475927708562282170e+00
8.967950251809693185e+00 7.036574068381768576e+00
8.911640166058703016e+00 9.506799122445471539e+00
7.703943815093420078e+00 5.675952838295693859e+00
7.429425611087204118e+00 6.370106387092664413e+00
7.993109671099804636e+00 6.014053468886029208e+00
7.613982299226955242e+00 8.988904237694324451e+00
6.462525543825024421e+00 5.856961666014876222e+00
8.220405146598634971e+00 6.211765400386810576e+00
